"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"FCSB","SuperLiga","Romania","2024","Departures","Andrei Vlad","https://www.transfermarkt.com/andrei-vlad/profil/spieler/424302","Goalkeeper","25","Romania","Aktobe","Premier Liga","Kazakhstan",0,FALSE,NA,"Winter",33,3,0,270
"FCSB","SuperLiga","Romania","2024","Departures","Daniel Popa","https://www.transfermarkt.com/daniel-popa/profil/spieler/341364","Centre-Forward","29","Romania","Genclerbirligi","1.Lig","Türkiye",NA,FALSE,"?","Winter",41,30,2,1262
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Louis Munteanu","https://www.transfermarkt.com/louis-munteanu/profil/spieler/547786","Centre-Forward","22","Romania","Fiorentina","Serie A","Italy",2300000,FALSE,NA,"Summer",44,42,25,3037
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Léo Bolgado","https://www.transfermarkt.com/leo-bolgado/profil/spieler/712087","Centre-Back","25","Brazil","Leixões","Liga Portugal 2","Portugal",5e+05,FALSE,NA,"Summer",41,39,3,3091
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Anton Kresic","https://www.transfermarkt.com/anton-kresic/profil/spieler/226080","Centre-Back","28","Croatia","HNK Rijeka","SuperSport HNL","Croatia",4e+05,FALSE,NA,"Summer",13,7,1,554
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Virgiliu Postolachi","https://www.transfermarkt.com/virgiliu-postolachi/profil/spieler/536519","Centre-Forward","24","Moldova","Grenoble","Ligue 2","France",2e+05,FALSE,NA,"Summer",41,38,5,1640
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Andrei Artean","https://www.transfermarkt.com/andrei-artean/profil/spieler/241254","Defensive Midfield","30","Romania","Apol. Limassol","Cyprus League","Cyprus",0,FALSE,NA,"Summer",30,23,0,1099
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Mohammed Kamara","https://www.transfermarkt.com/mohammed-kamara/profil/spieler/637273","Left Winger","26","Liberia","Hapoel Haifa","Ligat ha'Al","Israel",0,FALSE,NA,"Summer",42,37,11,2249
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Adrian Păun","https://www.transfermarkt.com/adrian-paun/profil/spieler/291656","Central Midfield","29","Romania","H. Beer Sheva","Ligat ha'Al","Israel",0,FALSE,NA,"Summer",49,41,4,1924
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Béni Nkololo","https://www.transfermarkt.com/beni-nkololo/profil/spieler/435208","Right Winger","27","France","Al-Orobah","Saudi Pro League","Saudi Arabia",0,FALSE,NA,"Summer",42,38,6,1965
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Simão Rocha","https://www.transfermarkt.com/simao-rocha/profil/spieler/682719","Left-Back","23","Portugal","Paços Ferreira","Liga Portugal 2","Portugal",0,FALSE,NA,"Summer",36,33,1,2381
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Daniel Graovac","https://www.transfermarkt.com/daniel-graovac/profil/spieler/131728","Centre-Back","30","Bosnia-Herzegovina","Manisa FK","1.Lig","Türkiye",0,FALSE,NA,"Summer",36,23,1,1569
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Armend Thaqi","https://www.transfermarkt.com/armend-thaqi/profil/spieler/596915","Right-Back","31","Kosovo","FC Ballkani","Superliga e Kosovës","Kosovo",0,FALSE,NA,"Summer",6,5,0,245
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Damjan Djokovic","https://www.transfermarkt.com/damjan-djokovic/profil/spieler/143039","Central Midfield","34","Croatia","FC Rapid 1923","SuperLiga","Romania",0,FALSE,NA,"Summer",41,41,2,3057
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Kalifa Kujabi","https://www.transfermarkt.com/kalifa-kujabi/profil/spieler/679280","Central Midfield","24","The Gambia","Frosinone","Serie B","Italy",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Alan Aussi","https://www.transfermarkt.com/alan-aussi/profil/spieler/247213","Centre-Back","23","Ukraine","Ponferradina B",NA,"Spain",0,FALSE,NA,"Summer",2,1,0,2
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Costel Avram","https://www.transfermarkt.com/costel-avram/profil/spieler/928478","Centre-Back","22","Romania","CSA Steaua","Liga 2","Romania",0,FALSE,NA,"Summer",2,1,0,1
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Dominik Șoptirean","https://www.transfermarkt.com/dominik-soptirean/profil/spieler/820240","Centre-Back","19","Romania","FC Augsburg U19","U19 Nachwuchsliga - Liga B","Germany",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Meriton Korenica","https://www.transfermarkt.com/meriton-korenica/profil/spieler/412024","Left Winger","27","Kosovo","Manisa FK","1.Lig","Türkiye",NA,FALSE,"?","Summer",51,50,12,3144
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Mihai Popa","https://www.transfermarkt.com/mihai-popa/profil/spieler/623412","Goalkeeper","23","Romania","Torino","Serie A","Italy",NA,TRUE,"loan transfer","Summer",28,13,0,1170
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Flavius Iacob","https://www.transfermarkt.com/flavius-iacob/profil/spieler/932800","Right-Back","23","Romania","Corvinul","Liga 2","Romania",NA,TRUE,"loan transfer","Summer",25,3,0,223
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Tudor Lucaci","https://www.transfermarkt.com/tudor-lucaci/profil/spieler/1060188","Central Midfield","20","Romania","CFR Cluj II",NA,"Romania",NA,FALSE,"-","Summer",3,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Emmanuel Mensah","https://www.transfermarkt.com/emmanuel-mensah/profil/spieler/1063914","Centre-Forward","19","Ghana","CFR Cluj U19",NA,"Romania",NA,FALSE,"-","Summer",1,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Moussa Samake","https://www.transfermarkt.com/moussa-samake/profil/spieler/1185785","Centre-Forward","19","Mali","CFR Cluj U19",NA,"Romania",NA,FALSE,"-","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Viktor Kun","https://www.transfermarkt.com/viktor-kun/profil/spieler/1043574","Central Midfield","19","Romania","CFR Cluj II",NA,"Romania",NA,FALSE,"-","Summer",9,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Cătălin Căbuz","https://www.transfermarkt.com/catalin-cabuz/profil/spieler/315442","Goalkeeper","28","Romania","FC Hermannstadt","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Andrei Peteleu","https://www.transfermarkt.com/andrei-peteleu/profil/spieler/192870","Right-Back","31","Romania","U Cluj","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",3,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Isaac Nortey","https://www.transfermarkt.com/isaac-nortey/profil/spieler/807786","Defensive Midfield","24","Ghana","FC Arges","Liga 2","Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Ricky Gneba","https://www.transfermarkt.com/ricky-gneba/profil/spieler/976868","Central Midfield","22","Cote d'Ivoire","Chindia","Liga 2","Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Rareș Gal","https://www.transfermarkt.com/rares-gal/profil/spieler/675500","Goalkeeper","23","Romania","CSU Alba Iulia",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",25,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Mihai Pînzariu","https://www.transfermarkt.com/mihai-pinzariu/profil/spieler/975205","Goalkeeper","19","Romania","FC Bihor",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",3,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Sergiu Luca","https://www.transfermarkt.com/sergiu-luca/profil/spieler/675504","Defensive Midfield","23","Romania","Avantul Reghin",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Mohamed Diomande","https://www.transfermarkt.com/mohamed-diomande/profil/spieler/1399971","Centre-Back","20","Cote d'Ivoire","Sanatatea",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","David Ciubăncan","https://www.transfermarkt.com/david-ciubancan/profil/spieler/1006106","Centre-Forward","19","Romania","CSM Deva",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Philip Otele","https://www.transfermarkt.com/philip-otele/profil/spieler/678655","Left Winger","25","Nigeria","Al-Wahda","UAE Pro League","United Arab Emirates",3500000,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Răzvan Sava","https://www.transfermarkt.com/razvan-sava/profil/spieler/568617","Goalkeeper","22","Romania","Udinese","Serie A","Italy",2500000,FALSE,NA,"Summer",9,9,0,810
"CFR Cluj","SuperLiga","Romania","2024","Departures","Daniel Bîrligea","https://www.transfermarkt.com/daniel-birligea/profil/spieler/468192","Centre-Forward","24","Romania","FCSB","SuperLiga","Romania",2e+06,FALSE,NA,"Summer",13,11,4,644
"CFR Cluj","SuperLiga","Romania","2024","Departures","Karlo Muhar","https://www.transfermarkt.com/karlo-muhar/profil/spieler/388042","Defensive Midfield","28","Croatia","Al-Orobah","Saudi Pro League","Saudi Arabia",1500000,FALSE,NA,"Summer",6,6,2,341
"CFR Cluj","SuperLiga","Romania","2024","Departures","Arlind Ajeti","https://www.transfermarkt.com/arlind-ajeti/profil/spieler/159288","Centre-Back","30","Albania","Bodrum FK","Süper Lig","Türkiye",3e+05,FALSE,NA,"Summer",4,1,0,89
"CFR Cluj","SuperLiga","Romania","2024","Departures","Cătălin Căbuz","https://www.transfermarkt.com/catalin-cabuz/profil/spieler/315442","Goalkeeper","28","Romania","FC Hermannstadt","SuperLiga","Romania",50000,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Cristian Manea","https://www.transfermarkt.com/cristian-manea/profil/spieler/271284","Right-Back","26","Romania","FC Rapid 1923","SuperLiga","Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Durel Avounou","https://www.transfermarkt.com/durel-avounou/profil/spieler/416168","Central Midfield","26","Congo","Corum FK","1.Lig","Türkiye",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Omar El Kaddouri","https://www.transfermarkt.com/omar-el-kaddouri/profil/spieler/73097","Attacking Midfield","34","Morocco","SPAL","Serie C - B","Italy",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Filippo Falco","https://www.transfermarkt.com/filippo-falco/profil/spieler/70689","Right Winger","32","Italy","Carrarese","Serie B","Italy",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Armend Thaqi","https://www.transfermarkt.com/armend-thaqi/profil/spieler/596915","Right-Back","31","Kosovo","SC Gjilani","Superliga e Kosovës","Kosovo",0,FALSE,NA,"Summer",6,5,0,245
"CFR Cluj","SuperLiga","Romania","2024","Departures","Petar Mamic","https://www.transfermarkt.com/petar-mamic/profil/spieler/226082","Left-Back","28","Croatia","Zrinjski Mostar","Premijer Liga BiH","Bosnia-Herzegovina",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Isaac Nortey","https://www.transfermarkt.com/isaac-nortey/profil/spieler/807786","Defensive Midfield","24","Ghana","EN Paralimniou","Cyprus League","Cyprus",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Kalifa Kujabi","https://www.transfermarkt.com/kalifa-kujabi/profil/spieler/679280","Central Midfield","24","The Gambia","FC Hermannstadt","SuperLiga","Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Laley Fofana","https://www.transfermarkt.com/laley-fofana/profil/spieler/865507","Centre-Back","24","France","Sanatatea",NA,"Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Gheorghe Gondiu","https://www.transfermarkt.com/gheorghe-gondiu/profil/spieler/635065","Centre-Forward","22","Moldova","CSM Olimpia SM",NA,"Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Sergiu Luca","https://www.transfermarkt.com/sergiu-luca/profil/spieler/675504","Defensive Midfield","23","Romania","ACS Tg. Mures",NA,"Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","David Ciubăncan","https://www.transfermarkt.com/david-ciubancan/profil/spieler/1006106","Centre-Forward","20","Romania","Minaur",NA,"Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Mohamed Diomande","https://www.transfermarkt.com/mohamed-diomande/profil/spieler/1399971","Centre-Back","20","Cote d'Ivoire","CSM Olimpia SM",NA,"Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Moussa Samake","https://www.transfermarkt.com/moussa-samake/profil/spieler/1185785","Centre-Forward","19","Mali","ACSM Reșița","Liga 2","Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Dominik Șoptirean","https://www.transfermarkt.com/dominik-soptirean/profil/spieler/820240","Centre-Back","19","Romania","Unirea Dej",NA,"Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Cristian Bălgrădean","https://www.transfermarkt.com/cristian-balgradean/profil/spieler/158839","Goalkeeper","36","Romania","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Rion Zejnullahu","https://www.transfermarkt.com/rion-zejnullahu/profil/spieler/708375","Left-Back","20","Kosovo","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Ricky Gneba","https://www.transfermarkt.com/ricky-gneba/profil/spieler/976868","Central Midfield","22","Cote d'Ivoire","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Anton Kresic","https://www.transfermarkt.com/anton-kresic/profil/spieler/226080","Centre-Back","28","Croatia","HNK Rijeka","SuperSport HNL","Croatia",NA,TRUE,"End of loan Jun 30, 2024","Summer",13,7,1,554
"CFR Cluj","SuperLiga","Romania","2024","Departures","Alan Aussi","https://www.transfermarkt.com/alan-aussi/profil/spieler/247213","Centre-Back","23","Ukraine","Ponferradina B",NA,"Spain",NA,TRUE,"End of loan Jun 30, 2024","Summer",2,1,0,2
"CFR Cluj","SuperLiga","Romania","2024","Departures","Raul Clemeniuc","https://www.transfermarkt.com/raul-clemeniuc/profil/spieler/1142791","Left Winger","17","Romania","FC Bihor","Liga 2","Romania",NA,TRUE,"End of loan Jun 30, 2024","Summer",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Lindon Emërllahu","https://www.transfermarkt.com/lindon-emerllahu/profil/spieler/892105","Defensive Midfield","22","Kosovo","FC Ballkani","Superliga e Kosovës","Kosovo",7e+05,FALSE,NA,"Winter",17,17,2,1025
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Andres Sfait","https://www.transfermarkt.com/andres-sfait/profil/spieler/808224","Left Winger","20","Romania","Salernitana","Serie B","Italy",50000,FALSE,NA,"Winter",18,7,0,187
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Stipe Juric","https://www.transfermarkt.com/stipe-juric/profil/spieler/465593","Centre-Forward","26","Bosnia-Herzegovina","Otelul Galati","SuperLiga","Romania",0,FALSE,NA,"Winter",16,9,0,106
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Sheriff Sinyan","https://www.transfermarkt.com/sheriff-sinyan/profil/spieler/394435","Centre-Back","28","The Gambia","Odd","OBOS-ligaen","Norway",0,FALSE,NA,"Winter",18,6,0,469
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Alexandru Țîrlea","https://www.transfermarkt.com/alexandru-tirlea/profil/spieler/319253","Right-Back","24","Romania","Gimnàstic","Primera Federación - Gr. I","Spain",0,FALSE,NA,"Winter",18,1,0,11
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Moustapha Name","https://www.transfermarkt.com/moustapha-name/profil/spieler/586262","Defensive Midfield","29","Senegal","Pafos FC","Cyprus League","Cyprus",NA,TRUE,"loan transfer","Winter",10,3,0,18
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Alexandru Borbei","https://www.transfermarkt.com/alexandru-borbei/profil/spieler/667640","Goalkeeper","21","Romania","Lecce","Serie A","Italy",NA,TRUE,"loan transfer","Winter",1,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Luka Juricic","https://www.transfermarkt.com/luka-juricic/profil/spieler/350759","Centre-Forward","28","Bosnia-Herzegovina","Pyunik Yerevan","Premier League","Armenia",NA,TRUE,"End of loan Dec 31, 2024","Winter",0,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Ioan Barstan","https://www.transfermarkt.com/ioan-barstan/profil/spieler/1161049","Left Winger","20","Romania","Unirea Ungheni","Liga 2","Romania",NA,TRUE,"End of loan Jan 1, 2025","Winter",2,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Luca Mihai","https://www.transfermarkt.com/luca-mihai/profil/spieler/608487","Central Midfield","21","Romania","ACSM Poli Iasi","SuperLiga","Romania",NA,TRUE,"End of loan Dec 31, 2024","Winter",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Dominik Șoptirean","https://www.transfermarkt.com/dominik-soptirean/profil/spieler/820240","Centre-Back","19","Romania","Unirea Dej",NA,"Romania",NA,TRUE,"End of loan Jan 31, 2025","Winter",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Arrivals","Alin Ferenți","https://www.transfermarkt.com/alin-ferenti/profil/spieler/1154801","Central Midfield","19","Romania","CSM Olimpia SM",NA,"Romania",NA,TRUE,"End of loan Jan 1, 2025","Winter",NA,NA,NA,NA
"CFR Cluj","SuperLiga","Romania","2024","Departures","Kader Keita","https://www.transfermarkt.com/kader-keita/profil/spieler/658835","Defensive Midfield","24","Cote d'Ivoire","FC Rapid 1923","SuperLiga","Romania",2e+05,TRUE,NA,"Winter",31,21,0,1327
"CFR Cluj","SuperLiga","Romania","2024","Departures","Vasile Mogoș","https://www.transfermarkt.com/vasile-mogos/profil/spieler/324214","Right-Back","32","Romania","CS U Craiova","SuperLiga","Romania",0,FALSE,NA,"Winter",27,22,1,1466
"CFR Cluj","SuperLiga","Romania","2024","Departures","Andrei Artean","https://www.transfermarkt.com/andrei-artean/profil/spieler/241254","Defensive Midfield","31","Romania","U Cluj","SuperLiga","Romania",0,FALSE,NA,"Winter",30,23,0,1099
"CFR Cluj","SuperLiga","Romania","2024","Departures","Alan Aussi","https://www.transfermarkt.com/alan-aussi/profil/spieler/247213","Centre-Back","23","Ukraine","F91 Dudelange","BGL Ligue","Luxembourg",0,FALSE,NA,"Winter",2,1,0,2
"CFR Cluj","SuperLiga","Romania","2024","Departures","Tudor Lucaci","https://www.transfermarkt.com/tudor-lucaci/profil/spieler/1060188","Central Midfield","21","Romania","CSM Olimpia SM",NA,"Romania",0,FALSE,NA,"Winter",3,0,0,0
"CFR Cluj","SuperLiga","Romania","2024","Departures","Anton Kresic","https://www.transfermarkt.com/anton-kresic/profil/spieler/226080","Centre-Back","29","Croatia","HNK Gorica","SuperSport HNL","Croatia",NA,TRUE,"loan transfer","Winter",13,7,1,554
"CFR Cluj","SuperLiga","Romania","2024","Departures","Matija Boben","https://www.transfermarkt.com/matija-boben/profil/spieler/149810","Centre-Back","30","Slovenia","ACSM Poli Iasi","SuperLiga","Romania",NA,TRUE,"loan transfer","Winter",28,12,0,1018
"CFR Cluj","SuperLiga","Romania","2024","Departures","Peter Michael","https://www.transfermarkt.com/peter-michael/profil/spieler/569955","Centre-Forward","26","Nigeria","Ironi Tiberias","Ligat ha'Al","Israel",NA,TRUE,"loan transfer","Winter",30,20,2,513
"CFR Cluj","SuperLiga","Romania","2024","Departures","Robert Filip","https://www.transfermarkt.com/robert-filip/profil/spieler/692121","Central Midfield","22","Romania","FC Botosani","SuperLiga","Romania",NA,TRUE,"loan transfer","Winter",25,5,1,114
