"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"FCSB","SuperLiga","Romania","2012","Arrivals","Mihai Pintilii","https://www.transfermarkt.com/mihai-pintilii/profil/spieler/48890","Defensive Midfield","27","Romania","Pandurii ","SuperLiga","Romania",850000,FALSE,NA,"Summer",43,43,5,2992
"FCSB","SuperLiga","Romania","2012","Arrivals","Stefan Nikolic","https://www.transfermarkt.com/stefan-nikolic/profil/spieler/64953","Centre-Forward","22","Montenegro","Poli. Timisoara",NA,"Romania",750000,FALSE,NA,"Summer",38,35,7,1724
"FCSB","SuperLiga","Romania","2012","Arrivals","Andrei Dumitraș","https://www.transfermarkt.com/andrei-dumitras/profil/spieler/143833","Right-Back","24","Romania","Ceahlaul","SuperLiga","Romania",5e+05,FALSE,NA,"Summer",14,8,1,612
"FCSB","SuperLiga","Romania","2012","Arrivals","Adrian Popa","https://www.transfermarkt.com/adrian-popa/profil/spieler/104062","Right Winger","24","Romania","Concordia","SuperLiga","Romania",5e+05,FALSE,NA,"Summer",44,43,2,3124
"FCSB","SuperLiga","Romania","2012","Arrivals","Lukasz Szukala","https://www.transfermarkt.com/lukasz-szukala/profil/spieler/19081","Centre-Back","28","Poland","Petrolul","SuperLiga","Romania",3e+05,FALSE,NA,"Summer",33,27,4,2286
"FCSB","SuperLiga","Romania","2012","Arrivals","Adi Rocha","https://www.transfermarkt.com/adi-rocha/profil/spieler/50571","Centre-Forward","26","Brazil","Concordia","SuperLiga","Romania",150000,FALSE,NA,"Summer",41,27,12,1528
"FCSB","SuperLiga","Romania","2012","Arrivals","Daniel Georgievski","https://www.transfermarkt.com/daniel-georgievski/profil/spieler/47615","Right-Back","24","North Macedonia","HNK Sibenik","Prva NL","Croatia",0,FALSE,NA,"Summer",28,24,0,1906
"FCSB","SuperLiga","Romania","2012","Arrivals","Doru Bratu","https://www.transfermarkt.com/doru-bratu/profil/spieler/81724","Centre-Back","23","Romania","Concordia","SuperLiga","Romania",0,FALSE,NA,"Summer",2,2,0,130
"FCSB","SuperLiga","Romania","2012","Arrivals","Cristian Pușcaș","https://www.transfermarkt.com/cristian-puscas/profil/spieler/211016","Defensive Midfield","18","Romania","FCSB U21",NA,"Romania",NA,FALSE,"-","Summer",3,1,0,34
"FCSB","SuperLiga","Romania","2012","Arrivals","Lucian Filip","https://www.transfermarkt.com/lucian-filip/profil/spieler/60880","Defensive Midfield","21","Romania","Concordia","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2012","Summer",44,24,0,1275
"FCSB","SuperLiga","Romania","2012","Departures","Erik Bicfalvi","https://www.transfermarkt.com/erik-bicfalvi/profil/spieler/46504","Centre-Forward","24","Romania","Volyn Lutsk","Premier Liga","Ukraine",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2012","Departures","Valentin Iliev","https://www.transfermarkt.com/valentin-iliev/profil/spieler/35259","Centre-Back","31","Bulgaria","Volyn Lutsk","Premier Liga","Ukraine",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2012","Departures","Geraldo","https://www.transfermarkt.com/geraldo/profil/spieler/14300","Centre-Back","31","Portugal","Petrolul","SuperLiga","Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2012","Departures","Mihai Răduț","https://www.transfermarkt.com/mihai-radut/profil/spieler/96850","Left Winger","22","Romania","Pandurii ","SuperLiga","Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2012","Departures","Valeriu Lupu","https://www.transfermarkt.com/valeriu-lupu/profil/spieler/147996","Left-Back","21","Romania","U Cluj","SuperLiga","Romania",NA,TRUE,"loan transfer","Summer",3,2,0,135
"FCSB","SuperLiga","Romania","2012","Departures","Ionuț Năstăsie","https://www.transfermarkt.com/ionut-nastasie/profil/spieler/148000","Left Winger","20","Romania","U Cluj","SuperLiga","Romania",NA,TRUE,"loan transfer","Summer",4,2,0,69
"FCSB","SuperLiga","Romania","2012","Departures","Florin Costea","https://www.transfermarkt.com/florin-costea/profil/spieler/47571","Left Winger","27","Romania","Without Club",NA,NA,NA,FALSE,"-","Summer",6,2,0,126
"FCSB","SuperLiga","Romania","2012","Departures","Leandro Tatu","https://www.transfermarkt.com/leandro-tatu/profil/spieler/45118","Second Striker","30","Brazil","Without Club",NA,NA,NA,FALSE,"-","Summer",13,13,2,652
"FCSB","SuperLiga","Romania","2012","Departures","Ovidiu Dănănae","https://www.transfermarkt.com/ovidiu-dananae/profil/spieler/47574","Centre-Back","26","Romania","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2012","Departures","Stefan Nikolic","https://www.transfermarkt.com/stefan-nikolic/profil/spieler/64953","Centre-Forward","22","Montenegro","Poli. Timisoara",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2012","Summer",38,35,7,1724
"FCSB","SuperLiga","Romania","2012","Arrivals","Gabriel Iancu","https://www.transfermarkt.com/gabriel-iancu/profil/spieler/164254","Centre-Forward","18","Romania","FCV Farul","SuperLiga","Romania",5e+05,FALSE,NA,"Winter",16,10,2,443
"FCSB","SuperLiga","Romania","2012","Arrivals","Cornel Râpă","https://www.transfermarkt.com/cornel-rapa/profil/spieler/96290","Right-Back","23","Romania","Otelul Galati","SuperLiga","Romania",1e+05,FALSE,NA,"Winter",17,12,0,942
"FCSB","SuperLiga","Romania","2012","Arrivals","Leandro Tatu","https://www.transfermarkt.com/leandro-tatu/profil/spieler/45118","Second Striker","30","Brazil","Without Club",NA,NA,NA,FALSE,"-","Winter",13,13,2,652
"FCSB","SuperLiga","Romania","2012","Arrivals","Valeriu Lupu","https://www.transfermarkt.com/valeriu-lupu/profil/spieler/147996","Left-Back","21","Romania","U Cluj","SuperLiga","Romania",NA,TRUE,"End of loan Jan 1, 2013","Winter",3,2,0,135
"FCSB","SuperLiga","Romania","2012","Arrivals","Ionuț Năstăsie","https://www.transfermarkt.com/ionut-nastasie/profil/spieler/148000","Left Winger","20","Romania","U Cluj","SuperLiga","Romania",NA,TRUE,"End of loan Jan 1, 2013","Winter",4,2,0,69
"FCSB","SuperLiga","Romania","2012","Departures","Andrei Dumitraș","https://www.transfermarkt.com/andrei-dumitras/profil/spieler/143833","Right-Back","24","Romania","Ceahlaul","SuperLiga","Romania",1e+05,FALSE,NA,"Winter",14,8,1,612
"FCSB","SuperLiga","Romania","2012","Departures","Novak Martinovic","https://www.transfermarkt.com/novak-martinovic/profil/spieler/50302","Centre-Back","27","Serbia","WH Yangtze","Super League","China",0,FALSE,NA,"Winter",21,10,2,778
"FCSB","SuperLiga","Romania","2012","Departures","Gabriel Machado","https://www.transfermarkt.com/gabriel-machado/profil/spieler/55487","Centre-Forward","23","Brazil","Rayo Vallecano","LaLiga","Spain",0,FALSE,NA,"Winter",2,1,0,45
"FCSB","SuperLiga","Romania","2012","Departures","Tiberiu Bălan","https://www.transfermarkt.com/tiberiu-balan/profil/spieler/64101","Attacking Midfield","31","Romania","Without Club",NA,NA,NA,FALSE,"-","Winter",14,10,0,446
"CFR Cluj","SuperLiga","Romania","2012","Arrivals","Matías Aguirregaray","https://www.transfermarkt.com/matias-aguirregaray/profil/spieler/74232","Right-Back","23","Uruguay","Wanderers","Liga AUF Clausura","Uruguay",8e+05,FALSE,NA,"Summer",15,14,3,781
