"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"FCSB","SuperLiga","Romania","2008","Arrivals","Bogdan Stancu","https://www.transfermarkt.com/bogdan-stancu/profil/spieler/46658","Centre-Forward","21","Romania","Unirea Urziceni","SuperLiga","Romania",2e+06,FALSE,NA,"Summer",36,34,11,2096
"FCSB","SuperLiga","Romania","2008","Arrivals","János Székely","https://www.transfermarkt.com/janos-szekely/profil/spieler/48195","Attacking Midfield","25","Romania","Otelul Galati","SuperLiga","Romania",1500000,FALSE,NA,"Summer",21,20,1,1039
"FCSB","SuperLiga","Romania","2008","Arrivals","Juan Carlos Toja","https://www.transfermarkt.com/juan-carlos-toja/profil/spieler/39146","Central Midfield","23","Colombia","Dallas","MLS","United States",1500000,FALSE,NA,"Summer",29,28,2,2097
"FCSB","SuperLiga","Romania","2008","Arrivals","António Semedo","https://www.transfermarkt.com/antonio-semedo/profil/spieler/13207","Right Winger","29","Portugal","CFR Cluj","SuperLiga","Romania",1200000,FALSE,NA,"Summer",30,30,3,1619
"FCSB","SuperLiga","Romania","2008","Arrivals","Arthuro","https://www.transfermarkt.com/arthuro/profil/spieler/35513","Centre-Forward","25","Brazil","Alavés","LaLiga2","Spain",8e+05,FALSE,NA,"Summer",15,14,2,978
"FCSB","SuperLiga","Romania","2008","Arrivals","Andrei Ionescu","https://www.transfermarkt.com/andrei-ionescu/profil/spieler/48780","Central Midfield","20","Romania","FC U Craiova","SuperLiga","Romania",8e+05,FALSE,NA,"Summer",8,8,0,304
"FCSB","SuperLiga","Romania","2008","Arrivals","Tiago Gomes","https://www.transfermarkt.com/tiago-gomes/profil/spieler/42968","Central Midfield","22","Portugal","Estrela Amadora","Liga Portugal","Portugal",3e+05,TRUE,NA,"Summer",33,29,0,1783
"FCSB","SuperLiga","Romania","2008","Arrivals","Abel Gómez","https://www.transfermarkt.com/abel-gomez/profil/spieler/29065","Central Midfield","26","Spain","Real Murcia","LaLiga2","Spain",2e+05,FALSE,NA,"Summer",3,2,0,72
"FCSB","SuperLiga","Romania","2008","Arrivals","Ricardo Pedriel","https://www.transfermarkt.com/ricardo-pedriel/profil/spieler/76281","Centre-Forward","21","Bolivia","Wilstermann ",NA,"Bolivia",2e+05,FALSE,NA,"Summer",4,4,0,78
"FCSB","SuperLiga","Romania","2008","Arrivals","Claudiu Ionescu","https://www.transfermarkt.com/claudiu-ionescu/profil/spieler/54770","Attacking Midfield","25","Romania","Gloria Buzau","SuperLiga","Romania",1e+05,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","Pantelis Kapetanos","https://www.transfermarkt.com/pantelis-kapetanos/profil/spieler/15432","Centre-Forward","25","Greece","AEK Athens","Super League 1","Greece",0,FALSE,NA,"Summer",30,26,11,1649
"FCSB","SuperLiga","Romania","2008","Arrivals","Robert Neagoe","https://www.transfermarkt.com/robert-neagoe/profil/spieler/33902","Left Midfield","26","Romania","CS Mioveni",NA,"Romania",NA,FALSE,"?","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","George Ogăraru","https://www.transfermarkt.com/george-ogararu/profil/spieler/26501","Right-Back","28","Romania","Ajax","Eredivisie","Netherlands",NA,TRUE,"loan transfer","Summer",25,24,0,2038
"FCSB","SuperLiga","Romania","2008","Arrivals","Mihai Onicas","https://www.transfermarkt.com/mihai-onicas/profil/spieler/115242","Defensive Midfield","19","Romania","FCSB II",NA,"Romania",NA,FALSE,"-","Summer",1,1,0,8
"FCSB","SuperLiga","Romania","2008","Arrivals","Vasilica Cristocea","https://www.transfermarkt.com/vasilica-cristocea/profil/spieler/38295","Left Winger","27","Romania","Ceahlaul","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2008","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","Marius Croitoru","https://www.transfermarkt.com/marius-croitoru/profil/spieler/46526","Right Winger","27","Romania","Ceahlaul","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2008","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","Valentin Simion","https://www.transfermarkt.com/valentin-simion/profil/spieler/34760","Centre-Forward","21","Romania","Gloria Buzau","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2008","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","Ducu Ninu","https://www.transfermarkt.com/ducu-ninu/profil/spieler/42788","Centre-Back","21","Romania","Gloria Buzau","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2008","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","Alexandru Iacob","https://www.transfermarkt.com/alexandru-iacob/profil/spieler/53201","Centre-Back","19","Romania","Gloria Buzau","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2008","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Arrivals","Răzvan Avram","https://www.transfermarkt.com/razvan-avram/profil/spieler/156804","Right Winger","21","Romania","Poiana Campina",NA,"Romania",NA,TRUE,"End of loan Jun 30, 2008","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Nicolae Dică","https://www.transfermarkt.com/nicolae-dica/profil/spieler/15004","Second Striker","28","Romania","Catania","Serie A","Italy",2500000,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Mihai Neşu","https://www.transfermarkt.com/mihai-nesu/profil/spieler/26500","Left-Back","25","Romania","FC Utrecht","Eredivisie","Netherlands",1200000,FALSE,NA,"Summer",6,5,0,376
"FCSB","SuperLiga","Romania","2008","Departures","Andrés Mendoza","https://www.transfermarkt.com/andres-mendoza/profil/spieler/9650","Centre-Forward","30","Peru","Morelia","Liga MX Apertura","Mexico",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Claudiu Ionescu","https://www.transfermarkt.com/claudiu-ionescu/profil/spieler/54770","Attacking Midfield","25","Romania","Gloria Buzau","SuperLiga","Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Răzvan Avram","https://www.transfermarkt.com/razvan-avram/profil/spieler/156804","Right Winger","21","Romania","Modelu",NA,"Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Valentin Badea","https://www.transfermarkt.com/valentin-badea/profil/spieler/43758","Centre-Forward","25","Romania","Panserraikos","Super League 1","Greece",NA,TRUE,"loan transfer","Summer",1,1,0,17
"FCSB","SuperLiga","Romania","2008","Departures","Romeo Surdu","https://www.transfermarkt.com/romeo-surdu/profil/spieler/43378","Left Winger","24","Romania","FC Brasov","SuperLiga","Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Valentin Simion","https://www.transfermarkt.com/valentin-simion/profil/spieler/34760","Centre-Forward","21","Romania","Pandurii ","SuperLiga","Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Ducu Ninu","https://www.transfermarkt.com/ducu-ninu/profil/spieler/42788","Centre-Back","21","Romania","Gloria Bistrita","SuperLiga","Romania",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2008","Departures","Alexandru Iacob","https://www.transfermarkt.com/alexandru-iacob/profil/spieler/53201","Centre-Back","19","Romania","FCSB II",NA,"Romania",NA,FALSE,"-","Summer",NA,NA,NA,NA
