"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"FCSB","SuperLiga","Romania","2015","Arrivals","Grégory Tadé","https://www.transfermarkt.com/gregory-tade/profil/spieler/45931","Centre-Forward","28","France","CFR Cluj","SuperLiga","Romania",5e+05,FALSE,NA,"Summer",42,37,7,2359
"FCSB","SuperLiga","Romania","2015","Arrivals","Sulley Muniru","https://www.transfermarkt.com/sulley-muniru/profil/spieler/258371","Central Midfield","22","Ghana","CFR Cluj","SuperLiga","Romania",5e+05,FALSE,NA,"Summer",41,31,3,1917
"FCSB","SuperLiga","Romania","2015","Arrivals","Alexandru Tudorie","https://www.transfermarkt.com/alexandru-tudorie/profil/spieler/260139","Centre-Forward","19","Romania","Otelul Galati","Liga 2","Romania",250000,FALSE,NA,"Summer",29,22,1,739
"FCSB","SuperLiga","Romania","2015","Arrivals","Aymen Tahar","https://www.transfermarkt.com/aymen-tahar/profil/spieler/104127","Central Midfield","25","Algeria","Gaz Metan","Liga II - Seria II","Romania",150000,FALSE,NA,"Summer",29,24,2,1015
"FCSB","SuperLiga","Romania","2015","Arrivals","Jean Sony Alcénat","https://www.transfermarkt.com/jean-sony-alcenat/profil/spieler/64672","Right-Back","29","Haiti","Petrolul","SuperLiga","Romania",0,FALSE,NA,"Summer",21,11,0,616
"FCSB","SuperLiga","Romania","2015","Arrivals","Jugurtha Hamroun","https://www.transfermarkt.com/jugurtha-hamroun/profil/spieler/81563","Left Winger","26","Algeria","Otelul Galati","Liga 2","Romania",0,FALSE,NA,"Summer",36,36,10,2526
"FCSB","SuperLiga","Romania","2015","Arrivals","Cătălin Carp","https://www.transfermarkt.com/catalin-carp/profil/spieler/213016","Defensive Midfield","21","Moldova","CFR Cluj","SuperLiga","Romania",0,FALSE,NA,"Summer",30,13,0,841
"FCSB","SuperLiga","Romania","2015","Arrivals","Vlad Mihalcea","https://www.transfermarkt.com/vlad-mihalcea/profil/spieler/341143","Attacking Midfield","16","Romania","FC Brasov","Liga II - Seria II","Romania",0,FALSE,NA,"Summer",18,9,0,177
"FCSB","SuperLiga","Romania","2015","Arrivals","Houssine Kharja","https://www.transfermarkt.com/houssine-kharja/profil/spieler/21822","Central Midfield","32","Morocco","Without Club",NA,NA,NA,FALSE,"-","Summer",14,11,0,714
"FCSB","SuperLiga","Romania","2015","Arrivals","Cristian Onțel","https://www.transfermarkt.com/cristian-ontel/profil/spieler/346113","Left Midfield","17","Romania","FCSB U18",NA,"Romania",NA,FALSE,"-","Summer",10,4,1,41
"FCSB","SuperLiga","Romania","2015","Arrivals","Ionuț Poiană","https://www.transfermarkt.com/ionut-poiana/profil/spieler/300872","Goalkeeper","17","Romania","FCSB U18",NA,"Romania",NA,FALSE,"-","Summer",2,0,0,0
"FCSB","SuperLiga","Romania","2015","Arrivals","Gabriel Matei","https://www.transfermarkt.com/gabriel-matei/profil/spieler/131882","Right-Back","25","Romania","FC Brasov","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2015","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2015","Arrivals","Cristian Pușcaș","https://www.transfermarkt.com/cristian-puscas/profil/spieler/211016","Defensive Midfield","21","Romania","Ac. Clinceni","Liga 2","Romania",NA,TRUE,"End of loan Jun 30, 2015","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2015","Arrivals","Răzvan Grădinaru","https://www.transfermarkt.com/razvan-gradinaru/profil/spieler/289256","Right-Back","19","Romania","Otelul Galati","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2015","Summer",4,3,0,151
"FCSB","SuperLiga","Romania","2015","Arrivals","Paul Pârvulescu","https://www.transfermarkt.com/paul-parvulescu/profil/spieler/81494","Left-Back","26","Romania","FCV Farul","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2015","Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2015","Arrivals","Alexandru Tarnovan","https://www.transfermarkt.com/alexandru-tarnovan/profil/spieler/262028","Right Winger","19","Romania","Gaz Metan","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2015","Summer",10,3,0,144
"FCSB","SuperLiga","Romania","2015","Departures","Cristian Tănase","https://www.transfermarkt.com/cristian-tanase/profil/spieler/46662","Left Winger","28","Romania","TJ Jinmen Tiger","Super League","China",1e+06,FALSE,NA,"Summer",NA,NA,NA,NA
