"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"FCSB","SuperLiga","Romania","2019","Arrivals","Răzvan Oaidă","https://www.transfermarkt.com/razvan-oaida/profil/spieler/341141","Defensive Midfield","21","Romania","FC Botosani","SuperLiga","Romania",950000,FALSE,NA,"Summer",34,30,4,2184
"FCSB","SuperLiga","Romania","2019","Arrivals","Ionuț Vînă","https://www.transfermarkt.com/ionut-vina/profil/spieler/208828","Central Midfield","24","Romania","FCV Farul","SuperLiga","Romania",750000,FALSE,NA,"Summer",44,35,1,2127
"FCSB","SuperLiga","Romania","2019","Arrivals","Ionuț Panțîru","https://www.transfermarkt.com/ionut-pantiru/profil/spieler/481484","Left-Back","23","Romania","ACSM Poli Iasi","SuperLiga","Romania",2e+05,FALSE,NA,"Summer",31,30,1,2542
"FCSB","SuperLiga","Romania","2019","Arrivals","Valentin Crețu","https://www.transfermarkt.com/valentin-cretu/profil/spieler/79507","Right-Back","30","Romania","Gaz Metan","SuperLiga","Romania",125000,FALSE,NA,"Summer",38,35,0,3013
"FCSB","SuperLiga","Romania","2019","Arrivals","Bozhidar Chorbadzhiyski","https://www.transfermarkt.com/bozhidar-chorbadzhiyski/profil/spieler/271399","Centre-Back","24","Bulgaria","CSKA Sofia","efbet Liga","Bulgaria",50000,TRUE,NA,"Summer",9,4,0,345
"FCSB","SuperLiga","Romania","2019","Arrivals","Claudiu Belu","https://www.transfermarkt.com/claudiu-belu/profil/spieler/208716","Right-Back","25","Romania","Astra Giurgiu","SuperLiga","Romania",0,FALSE,NA,"Summer",16,9,0,737
"FCSB","SuperLiga","Romania","2019","Arrivals","Diogo Salomão","https://www.transfermarkt.com/diogo-salomao/profil/spieler/145918","Right Winger","30","Portugal","Al-Hazem","Saudi Pro League","Saudi Arabia",0,FALSE,NA,"Summer",12,5,0,212
"FCSB","SuperLiga","Romania","2019","Arrivals","Juvhel Tsoumou","https://www.transfermarkt.com/juvhel-tsoumou/profil/spieler/42485","Centre-Forward","28","Congo","FC Hermannstadt","SuperLiga","Romania",0,FALSE,NA,"Summer",4,3,1,145
"FCSB","SuperLiga","Romania","2019","Arrivals","Thierry Moutinho","https://www.transfermarkt.com/thierry-moutinho/profil/spieler/64804","Right Winger","28","Portugal","CFR Cluj","SuperLiga","Romania",0,FALSE,NA,"Summer",20,13,0,711
"FCSB","SuperLiga","Romania","2019","Arrivals","Adrian Șut","https://www.transfermarkt.com/adrian-sut/profil/spieler/433979","Defensive Midfield","20","Romania","Ac. Clinceni","SuperLiga","Romania",0,FALSE,NA,"Summer",NA,NA,NA,NA
"FCSB","SuperLiga","Romania","2019","Arrivals","Lukasz Gikiewicz","https://www.transfermarkt.com/lukasz-gikiewicz/profil/spieler/108793","Centre-Forward","31","Poland","Hajer",NA,"Saudi Arabia",0,FALSE,NA,"Summer",5,4,0,208
"FCSB","SuperLiga","Romania","2019","Arrivals","Sorin Șerban","https://www.transfermarkt.com/sorin-serban/profil/spieler/567518","Left-Back","19","Romania","Minaur",NA,"Romania",NA,FALSE,"?","Summer",1,1,0,90
"FCSB","SuperLiga","Romania","2019","Arrivals","Cristian Manea","https://www.transfermarkt.com/cristian-manea/profil/spieler/271284","Right-Back","22","Romania","Apol. Limassol","Cyprus League","Cyprus",NA,TRUE,"loan transfer","Summer",14,4,0,337
"FCSB","SuperLiga","Romania","2019","Arrivals","Adrian Popa","https://www.transfermarkt.com/adrian-popa/profil/spieler/104062","Right Winger","31","Romania","Reading","Championship","England",NA,TRUE,"loan transfer","Summer",24,20,3,844
"FCSB","SuperLiga","Romania","2019","Arrivals","Andrei Marc","https://www.transfermarkt.com/andrei-marc/profil/spieler/129608","Centre-Back","26","Romania","Concordia","Liga 2","Romania",NA,TRUE,"loan transfer","Summer",5,2,0,180
"FCSB","SuperLiga","Romania","2019","Arrivals","Cristian Dumitru","https://www.transfermarkt.com/cristian-dumitru/profil/spieler/599600","Left Winger","17","Romania","FCSB II",NA,"Romania",NA,FALSE,"-","Summer",14,9,2,420
"FCSB","SuperLiga","Romania","2019","Arrivals","Andrei Pandele","https://www.transfermarkt.com/andrei-pandele/profil/spieler/608478","Central Midfield","16","Romania","FCSB U18",NA,"Romania",NA,FALSE,"-","Summer",10,2,0,90
"FCSB","SuperLiga","Romania","2019","Arrivals","Gabriel Simion","https://www.transfermarkt.com/gabriel-simion/profil/spieler/447557","Defensive Midfield","21","Romania","D. Calarasi","SuperLiga","Romania",NA,TRUE,"End of loan Jun 30, 2019","Summer",NA,NA,NA,NA
